2018-03-17 15:26:06|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:26:13|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:26:20|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:26:28|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:26:34|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:26:44|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:26:53|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:27:05|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:27:10|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:27:17|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:27:49|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:27:59|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:05|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:17|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:22|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:28|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:33|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:39|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:46|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:52|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:28:57|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:02|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:07|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:13|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:18|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:23|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:28|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:34|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:39|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:44|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:53|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:29:58|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:04|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:15|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:20|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:26|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:31|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:36|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:41|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:46|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:53|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:30:58|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:03|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:08|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:14|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:19|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:24|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:29|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:35|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:40|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:45|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:31:51|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:02|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:08|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:13|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:22|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:28|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:33|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:39|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:44|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:49|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:32:54|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:00|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:05|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:10|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:15|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:21|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:31|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:36|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:42|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:47|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:52|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:33:57|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:03|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:08|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:14|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:19|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:24|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:29|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:36|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:42|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:48|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:53|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:34:58|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:10|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:16|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:21|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:26|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:32|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:37|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:42|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:47|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:52|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:35:58|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
2018-03-17 15:36:03|深圳北|潮汕|20180317|18:47|20:59|02:12|有|有|有
