2018-03-28 08:59:35|深圳北|潮汕|20180426|18:02|20:20|02:18|*|*|*
2018-03-28 08:59:40|深圳北|潮汕|20180426|18:02|20:20|02:18|*|*|*
2018-03-28 08:59:45|深圳北|潮汕|20180426|18:02|20:20|02:18|*|*|*
2018-03-28 08:59:50|深圳北|潮汕|20180426|18:02|20:20|02:18|*|*|*
2018-03-28 08:59:55|深圳北|潮汕|20180426|18:02|20:20|02:18|*|*|*
2018-03-28 09:00:01|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:06|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:11|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:16|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:21|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:26|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:31|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:36|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:41|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:46|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:51|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:00:57|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:02|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:07|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:12|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:17|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:22|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:27|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:32|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:37|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:42|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:48|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:53|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:01:58|深圳北|潮汕|20180426|18:02|20:20|02:18|无|无|无
2018-03-28 09:02:33|深圳北|潮汕|20180426|18:02|20:20|02:18|18|无|有
2018-03-28 09:05:17|深圳北|潮汕|20180426|18:02|20:20|02:18|18|无|有
2018-03-28 09:05:23|深圳北|潮汕|20180426|18:02|20:20|02:18|18|无|有
